# entity id	tokens	
9234	2 3272 24 1224 2964 3
9235	2 12014 1451 3
9236	2 8691 68 3
9237	2 2190 12015 3
9238	2 12016 1247 175 60 118 3
9239	2 12017 3
9240	2 12018 3
9241	2 12019 3
9242	2 12020 12021 3
9243	2 12022 3118 66 1485 3
9244	2 6057 86 3
9245	2 1343 3560 3
9246	2 12023 19 542 493 3
9247	2 5272 12024 12025 1109 3
9248	2 12026 3
9249	2 12027 3
9250	2 7748 10342 12028 3
9251	2 1305 4 26 660 3
9252	2 12029 12030 3
9253	2 93 3086 1482 12032 3
9254	2 12033 6890 3
9255	2 12034 3
9256	2 12035 3
9257	2 12038 66 1011 3
9258	2 12039 12040 3
9259	2 344 2988 4432 3
9260	2 285 12041 3
9261	2 10351 630 3
9262	2 12042 1574 368 313 3
9263	2 12043 86 12044 4503 3
9264	2 2951 428 3
9265	2 84 12045 3
9266	2 86 4 26 9738 3
9267	2 236 27 12047 3
9268	2 344 66 4027 3
9269	2 12048 1185 3
9270	2 583 12049 3
9271	2 10160 24 3
9272	2 72 24 4 12050 8153 3
9273	2 3069 12051 3
9274	2 5 24 4 10 323 12052 3
9275	2 12053 1896 1082 3
9276	2 473 11287 3
9277	2 6615 12054 3
9278	2 12055 12056 12057 3
9279	2 11563 10173 11 7979 3
9280	2 1579 928 470 36 686 3
9281	2 595 12060 121 4587 196 244 3
9282	2 24 4 12061 3
9283	2 24 4 3526 12062 12063 177 106 4 233 3
9284	2 12064 3
9285	2 12065 3
9286	2 2848 8 6 7 36 3
9287	2 12066 9356 242 3
9288	2 116 1397 8 6 386 2023 3
9289	2 12067 9359 3
9290	2 12069 2951 3
9291	2 1871 58 4 152 11 1408 3
9292	2 12070 12071 3
9293	2 182 12072 12073 3
9294	2 5 19 23 4 12074 3
9295	2 12075 12076 702 3
9296	2 280 4 660 3
9297	2 12077 4 1075 3
9298	2 5431 834 3
9299	2 24 4 12078 3
9300	2 704 146 656 3188 12079 3
9301	2 8430 470 2235 3
9302	2 150 12080 117 3
9303	2 1995 12081 3
9304	2 646 541 3
9305	2 8140 959 12082 19 6263 3
9306	2 12083 3974 3
9307	2 12084 9193 3
9308	2 2882 962 3
9309	2 12085 105 3
9310	2 12086 2223 3
9311	2 12087 93 3
9312	2 1816 2966 3
9313	2 723 579 217 3
9314	2 4180 12088 3
9315	2 12089 66 1178 3
9316	2 150 121 12090 3
9317	2 12091 3
9318	2 274 12092 3
9319	2 631 397 548 3
9320	2 457 54 175 12093 60 118 3
9321	2 12094 906 3
9322	2 12095 12096 3
9323	2 27 12097 3
9324	2 12098 12099 3
9325	2 267 1903 106 4 1408 3
9326	2 202 397 288 462 95 362 548 3
9327	2 960 12100 106 4 233 3
9328	2 93 406 1390 3
9329	2 5047 113 3
9330	2 12102 3
9331	2 3097 331 3
9332	2 12103 3898 906 3
9333	2 4049 12104 3
9334	2 5622 12105 210 3
9335	2 322 12106 3
9336	2 73 4 9817 532 3
9337	2 4771 586 12107 7272 12108 3
9338	2 84 12109 5396 1522 3
9339	2 12110 306 4 2905 3
9340	2 2656 6554 12111 182 3
9341	2 248 12112 12113 12114 3
9342	2 12115 3
9343	2 12116 12117 3
9344	2 11361 12118 1201 3
9345	2 9821 4119 60 3
9346	2 12120 3
9347	2 12121 12122 26 224 3
9348	2 12123 2032 3
9349	2 213 12124 1672 3
9350	2 144 8 4 7 8256 4 20 155 3
9351	2 181 5248 12125 12126 3
9352	2 2681 16 6 22 2441 13 1098 1956 3
9353	2 12128 5676 3
9354	2 12129 1335 3
9355	2 5 72 352 4 91 152 3
9356	2 12130 12131 3
9357	2 8430 129 3
9358	2 558 174 87 3
9359	2 12132 275 3
9360	2 164 12133 3
9361	2 12134 3
9362	2 274 5441 3
9363	2 4032 1471 12135 3
9364	2 12136 12137 10672 3
9365	2 937 12138 810 325 3
9366	2 73 4 11130 12139 3
9367	2 2259 12140 3
9368	2 12141 5272 3
9369	2 683 12142 3
9370	2 12143 1700 3
9371	2 2159 12144 316 3
9372	2 470 24 4 1023 3
9373	2 291 782 62 9993 821 498 3
9374	2 24 4 10 12145 7788 3
9375	2 10861 196 244 3
9376	2 8037 501 3
9377	2 12146 12147 3
9378	2 3866 12148 3
9379	2 445 12149 3
9380	2 11918 129 3
9381	2 264 2418 12150 3
9382	2 625 11 1086 12151 1014 3
9383	2 245 12153 3
9384	2 12154 12155 3
9385	2 12156 3
9386	2 1087 305 12157 226 3
9387	2 86 4 267 12158 210 3
9388	2 12160 143 3
9389	2 12161 24 3
9390	2 53 469 5140 3
9391	2 12162 12163 3
9392	2 515 4658 3
9393	2 12164 3
9394	2 12165 8497 3
9395	2 12166 3
9396	2 12169 561 12170 3
9397	2 154 12171 3
9398	2 12172 182 3
9399	2 12173 12174 3
9400	2 12175 86 2095 3
9401	2 3639 8096 200 3
9402	2 12176 3
9403	2 7128 3995 37 3
9404	2 348 8905 4906 3
9405	2 204 637 12177 3
9406	2 12178 86 3
9407	2 174 473 11699 3
9408	2 12179 12180 3
9409	2 3688 12181 3
9410	2 12182 12183 3
9411	2 12184 3
9412	2 10501 12185 1702 3
9413	2 1137 106 4 152 3
9414	2 5204 656 3
9415	2 12186 53 3
9416	2 12187 2759 3
9417	2 12188 3
9418	2 12189 3
9419	2 53 5248 5680 3
9420	2 3147 1626 7835 3
9421	2 904 12191 3
9422	2 5 2131 352 4 42 3
9423	2 12192 12193 3
9424	2 1329 1540 12195 60 3325 3
9425	2 6495 4930 3
9426	2 12196 943 3
9427	2 3714 12197 3
9428	2 12198 12199 3
9429	2 8703 466 2123 3
9430	2 1468 2951 12200 12201 7587 1626 12202 12203 3
9431	2 12204 12205 12206 3
9432	2 1856 12207 3
9433	2 46 12208 3
9434	2 12209 95 24 3
9435	2 1700 12210 3
9436	2 12211 702 3
9437	2 12214 3040 3
9438	2 3339 12216 3
9439	2 1060 1512 399 3
9440	2 12218 12219 3
9441	2 1030 12220 3
9442	2 732 6730 3
9443	2 12221 3
9444	2 12222 12223 3
9445	2 174 316 12224 3
9446	2 1442 12225 3
9447	2 426 639 845 3
9448	2 12226 12227 3
9449	2 9155 12230 3
9450	2 12231 3
9451	2 214 12232 3
9452	2 12233 12234 3
9453	2 591 12235 3
9454	2 12236 1988 3
9455	2 12237 12238 3
9456	2 12239 3856 1325 12240 3
9457	2 24 4 9108 3
9458	2 9645 12241 3
9459	2 12242 3
9460	2 8497 12243 3
9461	2 3028 6582 287 3
9462	2 12244 12245 3
9463	2 182 10114 11258 3
9464	2 12246 2095 3
9465	2 12249 12250 3
9466	2 12251 12252 3
9467	2 739 12253 3
9468	2 12254 1034 3
9469	2 12255 3
9470	2 7937 86 12256 3
9471	2 34 12257 12258 3
9472	2 146 12260 303 3
9473	2 4929 42 3
9474	2 113 640 3
9475	2 310 12262 12263 3
9476	2 570 12264 3
9477	2 4031 9288 3
9478	2 84 12266 390 3
9479	2 12267 3
9480	2 10988 26 224 12268 3
9481	2 4870 246 12269 3
9482	2 1325 12270 12271 3
9483	2 24 4 535 106 4 233 3
9484	2 137 4 12272 1832 3
9485	2 5934 21 12273 3
9486	2 12274 4 7914 3
9487	2 693 5072 1176 3
9488	2 2440 58 3
9489	2 12275 3
9490	2 12276 7014 3
9491	2 12277 24 106 4 12278 11 12279 3
9492	2 12280 12281 3
9493	2 2503 1029 12282 3
9494	2 12283 4 905 12284 4 12285 3
9495	2 768 12286 3
9496	2 411 12287 603 3
9497	2 12288 3
9498	2 12289 921 3
9499	2 383 323 4803 1522 3
9500	2 12290 12291 3
9501	2 12292 4205 3
9502	2 12293 12294 3
9503	2 4207 12295 3
9504	2 12296 1322 58 3
9505	2 12297 12298 3
9506	2 12299 1862 576 1381 900 3
9507	2 665 12300 3
9508	2 755 12301 3
9509	2 5945 12302 175 60 118 3
9510	2 12303 75 10 12304 3
9511	2 3123 12305 3
9512	2 8134 1112 3
9513	2 12306 3
9514	2 12307 674 925 3
9515	2 12308 12309 3
9516	2 553 439 3
9517	2 956 1365 3
9518	2 1271 4358 18 3
9519	2 893 12310 3
9520	2 4817 12311 3
9521	2 12312 6605 3
9522	2 267 12313 1501 3
9523	2 8757 66 1185 3
9524	2 558 12314 3
9525	2 12315 3
9526	2 86 1574 4 10802 3
9527	2 12316 3249 3
9528	2 7 1706 775 64 6606 88 4763 12317 3
9529	2 12318 3
9530	2 12319 66 1185 3
9531	2 12320 175 60 118 3
9532	2 10807 1335 3
9533	2 12321 542 493 3
9534	2 4086 1462 3
9535	2 12322 175 118 3
9536	2 12323 3
9537	2 857 62 3
9538	2 12324 58 3
9539	2 8787 112 3
9540	2 895 12325 3
9541	2 321 12326 12327 3
9542	2 514 12328 4454 3
9543	2 1325 244 3164 12329 3
9544	2 12330 3
9545	2 30 4 1750 218 658 12331 325 3
9546	2 3180 6909 4763 12332 20 12333 3
9547	2 1700 12334 12335 3
9548	2 12336 368 313 3
9549	2 70 12337 3
9550	2 12338 3
9551	2 93 2778 3
9552	2 7572 1118 12339 37 3
9553	2 5 4381 7422 731 3
9554	2 12340 12341 3
9555	2 2988 12342 3
9556	2 12343 177 3
9557	2 10410 7205 1270 3
9558	2 949 4284 12344 3
9559	2 12345 62 1437 3
9560	2 26 9004 1104 3
9561	2 4176 66 1104 3
9562	2 12346 12347 3
9563	2 9575 8808 3
9564	2 12348 7449 6014 3
9565	2 12349 12350 3
9566	2 12353 3
9567	2 12354 12355 3
9568	2 371 3572 3
9569	2 704 12356 3
9570	2 12357 3
9571	2 3986 86 2597 3
9572	2 267 12358 501 3
9573	2 1072 12359 175 60 118 3
9574	2 12360 232 3
9575	2 1436 2720 19 196 244 3
9576	2 5859 3619 3
9577	2 9398 10 205 12361 4027 3
9578	2 12362 299 3
9579	2 12363 3
9580	2 12364 3
9581	2 84 12365 3
9582	2 437 2632 1163 3
9583	2 12366 175 60 118 3
9584	2 12367 12368 3
9585	2 1658 128 3
9586	2 12369 4227 1335 3
9587	2 12370 12371 3
9588	2 5493 674 12373 3
9589	2 4358 12374 3
9590	2 182 12375 3
9591	2 150 621 340 3
9592	2 12376 10 3857 3
9593	2 12377 3
9594	2 2891 73 3
9595	2 12378 12379 3
9596	2 267 4785 7134 3
9597	2 12380 5676 3
9598	2 1039 12381 3
9599	2 189 598 87 3
9600	2 12382 58 3
9601	2 715 12383 177 3
9602	2 12384 4715 3
9603	2 12385 1234 12386 3
9604	2 12387 1317 3
9605	2 186 10029 3512 3
9606	2 12389 12390 3
9607	2 42 984 4 198 3
9608	2 10460 86 3
9609	2 721 12391 283 894 3
9610	2 12392 793 4242 3
9611	2 12393 1017 26 279 1947 3
9612	2 12394 1501 3
9613	2 12395 8137 3
9614	2 426 12396 643 3
9615	2 1060 12398 1104 1082 3
9616	2 93 12399 6600 1618 3
9617	2 2986 121 6793 3
9618	2 12400 24 3
9619	2 12401 7797 3
9620	2 12402 714 3
9621	2 12404 1896 3
9622	2 8873 12405 3
9623	2 12406 7875 5842 3
9624	2 1145 2963 3
9625	2 5014 275 3
9626	2 5106 10253 5364 24 3
9627	2 53 441 10450 3
9628	2 1032 261 3
9629	2 12407 11677 3
9630	2 12408 175 60 118 3
9631	2 12409 3
9632	2 323 5947 501 3
9633	2 12411 3
9634	2 2614 657 3
9635	2 2035 10058 3
9636	2 182 12412 3
9637	2 12413 306 4 225 3
9638	2 54 4 12414 3
9639	2 8271 1577 442 702 3
9640	2 932 12415 3
9641	2 2381 12416 3
9642	2 6296 12417 3
9643	2 12418 3
9644	2 12420 12421 3
9645	2 12422 3
9646	2 12423 12424 3
9647	2 12425 12426 12427 3
9648	2 12428 3
9649	2 4295 1214 821 498 3
9650	2 5 1698 13 5299 3
9651	2 428 5048 3
9652	2 12429 26 660 3
9653	2 2239 86 3
9654	2 591 12431 3
9655	2 5214 12432 5 12433 6 12434 3
9656	2 12435 24 12436 3
9657	2 12437 10707 3
9658	2 2523 299 3
9659	2 2318 12438 3
9660	2 487 93 12439 3
9661	2 878 397 288 462 95 362 985 3
9662	2 12440 8873 3
9663	2 12441 12442 3
9664	2 864 269 4 7258 3
9665	2 1580 12443 3
9666	2 12444 904 3
9667	2 5168 2939 3
9668	2 436 12445 3
9669	2 308 12446 1496 3
9670	2 237 12447 7342 3
9671	2 12448 200 12449 10067 12194 3
9672	2 5357 4699 3
9673	2 137 4 2910 66 635 3
9674	2 562 12450 3
9675	2 3986 210 3
9676	2 12451 9075 3
9677	2 12452 501 3
9678	2 12453 7159 244 3
9679	2 12454 12455 3
9680	2 347 12456 3
9681	2 1834 12457 12458 12459 12460 3
9682	2 2848 8 6 7 105 3
9683	2 12461 11726 3
9684	2 997 1018 36 25 6 7 63 45 3
9685	2 9874 13 10 19 23 3
9686	2 12462 651 716 3
9687	2 12463 3
9688	2 10961 86 2204 3
9689	2 9006 12464 3
9690	2 441 3151 12465 3
9691	2 5 455 12466 1014 3
9692	2 12467 12468 3
9693	2 12470 5189 3
9694	2 5688 196 244 3
9695	2 1305 4 12471 3
9696	2 12472 2424 12473 11 12474 4 5477 3
9697	2 2596 66 2032 3
9698	2 310 495 396 12475 3
9699	2 12476 801 3
9700	2 468 5586 8527 3
9701	2 2048 343 3
9702	2 12478 1065 3
9703	2 46 12479 3
9704	2 12480 7910 3
9705	2 217 12483 13 711 3
9706	2 12484 12485 3
9707	2 12486 3
9708	2 12487 8703 7342 3
9709	2 5524 60 118 3
9710	2 2777 3050 3
9711	2 1237 12488 3
9712	2 12489 177 3
9713	2 12490 12491 3
9714	2 545 675 177 3
9715	2 12492 12493 1301 3
9716	2 2478 12494 3
9717	2 5 4613 12496 3
9718	2 6195 608 485 227 115 3
9719	2 1028 62 6506 821 498 3
9720	2 1032 31 25 4 666 3
9721	2 24 4 348 12497 3
9722	2 517 244 2394 12 3
9723	2 344 66 1853 3
9724	2 12498 1450 66 367 3
9725	2 12499 11 12500 3
9726	2 12501 603 3
9727	2 12502 714 3
9728	2 12503 3
9729	2 12504 12505 3
9730	2 12506 24 4 882 3
9731	2 2978 821 175 1569 118 3
9732	2 2076 1066 3
9733	2 12507 1853 3
9734	2 729 12508 501 3
9735	2 12509 85 3
9736	2 8787 12511 3
9737	2 12512 11769 3
9738	2 5447 12513 882 3
9739	2 19 23 287 4 5320 26 4883 2335 79 3
9740	2 12514 12515 121 12516 3
9741	2 12517 3
9742	2 2614 2208 3
9743	2 9490 544 3
9744	2 24 4 10 12518 12519 3
9745	2 12520 880 3342 3
9746	2 2681 16 6 22 2441 13 1620 3
9747	2 8757 3974 3
9748	2 6569 12521 3
9749	2 12522 66 738 3
9750	2 11989 1634 3
9751	2 182 12523 12524 3
9752	2 12525 12526 1501 3
9753	2 112 4 829 3
9754	2 2511 7061 3
9755	2 12527 3015 3
9756	2 93 561 3754 3
9757	2 1686 4 10 1585 2943 3
9758	2 12528 352 3
9759	2 700 2581 5737 3
9760	2 127 12530 3
9761	2 3008 480 12531 3
9762	2 12532 12533 4022 3
9763	2 1438 233 106 3
9764	2 7869 12534 3
9765	2 5817 9898 1043 3
9766	2 12535 6999 4170 3
9767	2 8217 60 2221 3
9768	2 12536 3
9769	2 12537 12538 3
9770	2 12539 12540 3
9771	2 555 544 3
9772	2 3425 66 466 3
9773	2 12541 3
9774	2 146 12542 3
9775	2 5 12543 249 1105 3
9776	2 12544 19 196 244 3
9777	2 3207 12545 3
9778	2 10770 9919 2986 244 12546 3
9779	2 12547 177 1222 306 3
9780	2 871 12548 704 909 4 9719 998 3
9781	2 1158 4 5390 891 1158 3
9782	2 12549 1178 3
9783	2 265 544 87 3
9784	2 12550 1732 3
9785	2 525 12551 117 3
9786	2 5390 12552 12553 3
9787	2 12554 12555 3
9788	2 271 6209 5070 912 12556 8556 3
9789	2 179 12557 3
9790	2 4894 659 51 3
9791	2 12558 3
9792	2 12559 87 3
9793	2 5 169 6768 2680 3
9794	2 12560 12561 3
9795	2 12562 4 12563 3
9796	2 7772 233 327 3
9797	2 425 129 3
9798	2 153 3023 3
9799	2 899 12565 6317 3
9800	2 9747 11 4509 3
9801	2 318 12566 3
9802	2 488 12567 3
9803	2 39 542 493 12568 3
9804	2 12569 12570 3
9805	2 12571 3
9806	2 12572 12573 3
9807	2 12574 291 3
9808	2 318 12575 3
9809	2 12576 3
9810	2 12577 12578 3
9811	2 2314 60 118 3
9812	2 224 1540 3935 3
9813	2 12579 12580 3
9814	2 12581 12582 1012 3
9815	2 5534 12583 3
9816	2 12584 3
9817	2 3502 3316 12586 3
9818	2 12587 368 313 3
9819	2 2232 12588 226 3
9820	2 152 1815 576 26 224 3
9821	2 12589 73 11 11066 9782 3
9822	2 12590 175 60 118 3
9823	2 12591 12592 3
9824	2 12593 12594 3
9825	2 245 12595 3
9826	2 34 12597 3
9827	2 12598 66 1451 3
9828	2 291 782 1137 2250 3
9829	2 436 10616 3
9830	2 12599 962 6118 421 3
9831	2 12600 3
9832	2 260 12601 3
9833	2 12602 58 3
9834	2 244 12603 12604 402 12605 3
9835	2 12607 6947 3
9836	2 24 94 12608 3
9837	2 12609 3
9838	2 31 8 6 12610 4 10 12611 12612 3
9839	2 12613 9574 3
9840	2 2656 12614 3
9841	2 12615 3
9842	2 1760 1540 5538 3
9843	2 137 4 3412 12616 857 3
9844	2 12617 6947 3
9845	2 1889 10 12618 12619 652 12620 3
9846	2 12621 4 12351 12622 3
9847	2 6822 1532 6822 66 26 660 3
9848	2 244 9006 267 6823 3
9849	2 54 4 12623 175 60 118 3
9850	2 12624 12625 3
9851	2 30 4 12626 1638 12627 75 670 3040 3
9852	2 12629 12630 3
9853	2 42 115 105 3
9854	2 2847 1962 3
9855	2 12631 12632 817 3
9856	2 8627 12634 12635 3
9857	2 138 371 189 3
9858	2 8371 9811 11100 196 244 3
9859	2 12636 3
9860	2 12637 3
9861	2 9333 2713 3
9862	2 12639 3
9863	2 1329 86 2952 3
9864	2 12640 457 175 60 118 3
9865	2 12641 10019 3
9866	2 272 204 4454 3
9867	2 457 54 175 9413 60 118 3
9868	2 8459 8460 3
9869	2 12642 1451 2123 3
9870	2 244 7483 9594 12643 3
9871	2 1094 12644 3
9872	2 146 12645 3
9873	2 723 9928 634 3
9874	2 3872 66 1627 3
9875	2 12646 12647 3
9876	2 864 18 106 3
9877	2 324 4351 3363 3
9878	2 4344 12649 225 3
9879	2 3123 4573 3
9880	2 26 2923 7289 4402 3
9881	2 86 4 12650 3
9882	2 12651 3
9883	2 12652 66 1104 3
9884	2 4869 12653 12654 3
9885	2 12655 232 3
9886	2 12656 2145 3
9887	2 11124 12657 12658 200 996 3
9888	2 12659 3512 3
9889	2 1120 66 1732 3
9890	2 1227 1043 3
9891	2 12660 575 3
9892	2 12661 1702 3
9893	2 2670 86 6462 3
9894	2 3463 12662 3
9895	2 12663 5755 3
9896	2 24 4 3526 12664 3
9897	2 12665 3
9898	2 12666 12667 3
9899	2 4870 698 2541 541 3
9900	2 12668 182 3
9901	2 12669 12670 3
9902	2 12671 880 3342 3
9903	2 12673 3
9904	2 12674 3
9905	2 324 12675 3
9906	2 12676 12677 177 3
9907	2 12678 260 3
9908	2 113 12679 12680 3
9909	2 5188 12681 3
9910	2 34 12682 3
9911	2 12684 12685 3
9912	2 3425 66 1185 3
9913	2 12686 3371 3
9914	2 7775 4298 13 10232 3
9915	2 12687 3
9916	2 12688 3
9917	2 12689 66 1817 3
9918	2 396 7745 1896 1082 3
9919	2 2933 1229 3
9920	2 12691 3
9921	2 12692 12693 3
9922	2 86 1574 4 5364 3
9923	2 2438 106 4 1408 3
9924	2 12694 2943 3
9925	2 86 4 12695 210 3
9926	2 272 12696 3
9927	2 137 4 12697 66 26 224 3
9928	2 12698 3
9929	2 12701 12702 3
9930	2 12703 3
9931	2 11428 12704 12705 3
9932	2 358 12706 3
9933	2 5 328 3366 3
9934	2 86 4 3576 3
9935	2 90 12707 3
9936	2 580 12708 302 3
9937	2 12709 12710 3
9938	2 12711 3
9939	2 437 4946 3
9940	2 3094 5917 3
9941	2 9273 3371 3
9942	2 12712 86 3
9943	2 7601 12713 3
9944	2 5 1456 4 10 11184 3
9945	2 8691 12714 3
9946	2 12715 738 3
9947	2 2913 150 5702 12716 12717 12718 3
9948	2 11706 1043 3
9949	2 12719 3
9950	2 12720 12721 3
9951	2 12722 1191 3
9952	2 12723 12724 3
9953	2 12725 12726 3
9954	2 2328 12727 3
9955	2 6711 9666 3
9956	2 12728 195 12729 3
9957	2 1513 12731 12732 3
9958	2 905 2578 66 1011 3
9959	2 12733 249 1105 3
9960	2 3406 4 12734 536 3
9961	2 12735 3
9962	2 113 12736 3
9963	2 12737 24 3
9964	2 12738 3
9965	2 146 12739 3
9966	2 322 12740 3
9967	2 331 8187 6260 3
9968	2 237 1797 12741 3
9969	2 12742 3
9970	2 12743 86 3
9971	2 12744 2826 3
9972	2 554 34 12745 3
9973	2 4608 66 1185 3
9974	2 12746 1012 3
9975	2 196 244 121 12747 3
9976	2 6396 402 9448 12748 3
9977	2 12749 12750 535 3
9978	2 2099 12751 12752 3
9979	2 815 12469 4 1809 918 1138 3
9980	2 12753 3
9981	2 12754 24 3
9982	2 402 12755 3
9983	2 204 2752 2692 3
9984	2 11206 12756 3
9985	2 12758 1178 3
9986	2 12759 3
9987	2 997 1018 36 8 6 7 26 123 3
9988	2 12760 2856 3
9989	2 348 12763 674 12764 1301 3
9990	2 12765 12766 12767 121 12768 4633 12769 10646 4633 711 3
9991	2 865 86 3512 3
9992	2 12770 3
9993	2 12771 630 3
9994	2 267 8327 12773 210 3
9995	2 12774 480 3
9996	2 11483 12775 11484 3
9997	2 1542 12776 12777 3
9998	2 244 3164 6309 6114 12778 3696 12779 3
9999	2 7710 12780 12781 3
10000	2 12782 134 232 3
10001	2 86 4 10981 1832 3
10002	2 3051 12783 3
10003	2 12784 12785 3
10004	2 445 2242 249 71 44 12786 3
10005	2 12787 268 3
10006	2 12788 2032 3
10007	2 1032 31 25 513 3
10008	2 9273 12789 3
10009	2 773 253 3
10010	2 12790 2091 3
10011	2 12791 66 1451 3
10012	2 1075 352 4 472 1669 3
10013	2 1245 1465 493 12792 3
10014	2 12793 2091 3
10015	2 24 58 4 4142 3
10016	2 3643 12794 3
10017	2 24 4 26 9004 905 27 3
10018	2 12795 12796 3
10019	2 12797 66 466 3
10020	2 12798 3231 3
10021	2 86 1574 4 7017 2662 10530 3
10022	2 3164 10271 3
10023	2 348 8905 62 24 3
10024	2 1308 12799 3
10025	2 2633 66 4027 3
10026	2 12800 12801 3
10027	2 73 4 224 3
10028	2 12802 7344 4506 3
10029	2 2059 959 967 3
10030	2 1301 1569 118 3
10031	2 12803 3
10032	2 12804 12805 3
10033	2 12806 3
10034	2 2381 12807 3
10035	2 437 12808 3
10036	2 547 9075 3
10037	2 12809 2801 648 6954 3
10038	2 12810 12811 12812 12813 12814 3
10039	2 1032 31 8 6 148 4 10 159 3
10040	2 12815 66 2777 3
10041	2 2963 66 5550 3
10042	2 12816 3
10043	2 4543 12817 5466 3
10044	2 581 2220 1015 3
10045	2 12818 4032 196 244 3
10046	2 12819 12820 3
10047	2 1086 2538 4 26 12821 3
10048	2 322 12822 12823 3
10049	2 723 12825 4536 3
10050	2 12826 3
10051	2 73 4 9352 5498 878 3
10052	2 12827 12828 3
10053	2 5 6698 275 3
10054	2 12829 5686 3
10055	2 1075 715 12830 3
10056	2 1120 86 2952 3
10057	2 84 424 87 3
10058	2 12831 3
10059	2 10124 73 3
10060	2 12832 154 3
10061	2 486 1222 306 3
10062	2 12833 3
10063	2 3106 12834 3
10064	2 12835 12836 3
10065	2 3922 12837 106 3
10066	2 389 4952 3
10067	2 12838 12839 12840 3
10068	2 67 3335 12841 3
10069	2 164 3804 11 10 12842 3
10070	2 4143 6155 3
10071	2 12844 928 3
10072	2 12845 3
10073	2 12846 3
10074	2 1456 4 12847 3
10075	2 12849 3
10076	2 12850 3935 3
10077	2 24 4 12851 58 3
10078	2 12852 86 2095 3
10079	2 819 174 1350 3
10080	2 39 1465 12853 2495 3
10081	2 70 296 3
10082	2 12854 232 3
10083	2 12855 3
10084	2 12857 3
10085	2 12858 5281 3
10086	2 129 810 2703 3
10087	2 950 5842 3
10088	2 12860 86 12861 3
10089	2 12862 402 12863 3
10090	2 12864 12865 12866 12867 3
10091	2 10567 3350 12868 1069 3
10092	2 328 72 196 489 3
10093	2 12869 73 10569 1832 3
10094	2 1325 2244 244 3
10095	2 2986 12870 12871 3
10096	2 3576 6906 3
10097	2 12872 12873 3
10098	2 5 12874 73 3
10099	2 585 12875 3
10100	2 3250 66 2620 3
10101	2 12876 1335 3
10102	2 12877 3
10103	2 1773 12878 3
10104	2 30 4 12879 12880 3396 3
10105	2 136 2268 3
10106	2 10162 10805 3
10107	2 9333 26 634 3
10108	2 3118 4436 3
10109	2 5976 12881 3
10110	2 6911 12882 3
10111	2 26 224 58 4 12883 11 12884 3
10112	2 12885 3
10113	2 198 7575 3
10114	2 12886 232 3
10115	2 8775 12887 12888 3490 8776 3
10116	2 236 12889 3
10117	2 12890 12891 1485 3
10118	2 865 5870 3
10119	2 24 4 12892 3
10120	2 24 4 1012 106 4 233 3
10121	2 12893 12894 3
10122	2 9352 7420 3
10123	2 5 773 4092 3
10124	2 5 8187 264 3
10125	2 12895 3
10126	2 387 24 12896 58 3
10127	2 344 86 2204 3
10128	2 371 354 326 3
10129	2 5326 12897 3
10130	2 10828 635 3
10131	2 182 11063 3
10132	2 12898 4 8373 3
10133	2 12899 3
10134	2 10194 9957 3
10135	2 2152 219 5879 3
10136	2 12902 129 3
10137	2 73 58 4 2497 3
10138	2 1599 12903 3
10139	2 897 66 1104 3
10140	2 12907 175 60 118 3
10141	2 146 20 12908 3
10142	2 12909 3
10143	2 11591 12910 12911 3
10144	2 2590 66 738 3
10145	2 165 12912 3
10146	2 12913 11595 5757 3
10147	2 12914 3
10148	2 12915 86 2204 3
10149	2 12916 3
10150	2 4702 60 3
10151	2 742 12917 1532 1104 3
10152	2 12918 66 1104 3
10153	2 12919 1186 2952 3
10154	2 364 10858 3
10155	2 27 12920 3
10156	2 12922 6265 3
10157	2 348 12923 674 882 3
10158	2 12924 12925 3
10159	2 10871 72 196 489 3
10160	2 274 12927 3
10161	2 12928 3
10162	2 70 12929 2778 3
10163	2 4655 12930 3
10164	2 12931 880 3342 3
10165	2 12932 12933 3
10166	2 12934 86 3
10167	2 12935 3
10168	2 12937 12938 3
10169	2 12939 10448 3
10170	2 8464 66 1627 3
10171	2 12940 4 12941 3
10172	2 10592 12942 3
10173	2 12943 12944 3
10174	2 1132 200 442 3
10175	2 12945 3
10176	2 26 392 2620 3
10177	2 12946 12947 3
10178	2 12948 793 3
10179	2 12949 12950 3
10180	2 5 12951 3
10181	2 12952 3
10182	2 1073 3397 226 5 44 3
10183	2 12954 8469 12955 541 3
10184	2 5 7295 175 60 118 3
10185	2 12956 12957 3
10186	2 445 1037 3
10187	2 244 121 10006 12958 3
10188	2 487 12959 3
10189	2 34 12960 3
10190	2 591 12961 3
10191	2 5357 1668 3
10192	2 12962 175 60 118 3
10193	2 630 12403 7642 3
10194	2 12963 26 660 3
10195	2 3234 6033 3
10196	2 1223 12964 3
10197	2 70 12965 87 3
10198	2 429 5678 3
10199	2 12966 12967 3
10200	2 104 12968 3548 710 3548 594 1777 12969 1210 3
10201	2 1070 66 1104 3
10202	2 24 4 12970 3
10203	2 5752 232 12971 12972 3
10204	2 73 4 12973 12974 3
10205	2 12975 2335 3
10206	2 12976 12977 352 3
10207	2 4906 4 225 3
10208	2 411 12978 3
10209	2 12979 3
10210	2 12980 2597 3
10211	2 12982 26 224 3
10212	2 4724 8084 9856 12983 12984 3
10213	2 1103 12985 3
10214	2 6518 12986 3
10215	2 137 4 12987 66 1832 3
10216	2 12988 12989 3
10217	2 12990 12991 3
